2003	314	10	-6.9	2.8	-3.8	120357	9.1	464	-17
2003	314	11	-4.3	4.5	-1.6	84767	8	469	-16
2003	314	12	-3.3	3.6	1.8	137409	8.3	487	-18
2003	314	13	-2.1	3.3	-4.6	237076	7.7	518	-19
2003	314	14	-4	0.7	-0.6	227799	10.1	516	-25
2003	314	15	-3.5	0.2	2.8	249906	9.9	547	-25
2003	314	16	-8	3.5	4.3	234101	8.8	566	-20
2003	314	17	-4.8	10.4	0.9	227901	9.6	592	-16
2003	314	18	-8.5	9.3	-1.3	215476	9	607	-29
2003	314	19	-10.8	10.2	1.6	196458	8.3	620	-36
2003	314	20	-7.9	9.5	1.8	262454	8.4	649	-32
2003	314	21	-3.6	7.2	4.6	314927	8.4	664	-29
2003	314	22	-4.1	11.6	-0.7	299691	9.4	648	-30
2003	314	23	-5.3	10.7	-3.2	307729	10.1	640	-37
2003	315	0	-7.3	9.9	-1.6	290999	10.8	626	-48
2003	315	1	-7.4	2.3	-0.8	412136	9.1	651	-40
2003	315	2	-6.1	0.2	-2	501977	8.8	662	-28
2003	315	3	-5.8	-0.6	-0.6	484808	7.6	677	-30
2003	315	4	-5.9	9.3	1.6	543882	5.5	708	-42
2003	315	5	-6.8	7.8	3.6	486868	5	697	-46
2003	315	6	-8.3	7.1	3.3	415790	4.1	681	-43
2003	315	7	-5.7	8.4	1.7	552848	4.2	742	-39
2003	315	8	-6.9	8	-2.8	568660	4.2	740	-37
2003	315	9	-4.8	7.5	1.3	473186	4.4	737	-47
2003	315	10	-6.3	5.8	-0.5	447327	4.6	720	-50
2003	315	11	-6.6	3.6	1	405518	5	720	-38
2003	315	12	-7.2	2.5	-2.9	325747	4	713	-55
2003	315	13	-6.1	5.2	2.3	273719	3.4	710	-62
2003	315	14	-3.7	6.6	0.4	307753	3.2	730	-59
2003	315	15	-4.2	5.4	0.8	312740	3.4	724	-54
2003	315	16	-4.7	3.6	0	355835	3.3	723	-52
2003	315	17	-5.6	2.9	-4.2	331132	3.2	724	-51
2003	315	18	-6.7	4.1	0.1	361721	2.5	745	-51
2003	315	19	-4.8	3.1	0.8	375315	2.4	766	-52
2003	315	20	-4	3.7	-0.3	365673	2.4	770	-49
2003	315	21	-4.7	4.6	-0.7	339271	2.2	756	-48
2003	315	22	-3.6	5	2.4	353170	2.2	756	-54
2003	315	23	-5.9	1	0.2	326150	2.2	725	-46
2003	316	0	-4.3	3.7	1.4	296732	2.1	724	-47
2003	316	1	-4.9	1.4	-1.8	303640	2.4	706	-38
2003	316	2	-4	3	1.7	268578	2.4	708	-39
2003	316	3	-4.5	3.5	1.5	249832	2.4	691	-35
2003	316	4	-3.7	3	0.5	278510	2.3	706	-35
2003	316	5	-4.4	3.9	0	314530	2.4	708	-32
2003	316	6	-3.1	1.1	-0.6	411495	2.5	735	-33
2003	316	7	-2.3	5.2	-1.1	332504	2.6	739	-34
2003	316	8	-4.2	2.9	-0.1	280141	2.4	717	-39
2003	316	9	-3.3	3.9	0.1	271181	2.4	722	-29
2003	316	10	-4.7	1.6	1.6	229952	2.4	708	-29
2003	316	11	-6	0.3	-1.1	149229	2.4	691	-30
2003	316	12	-5.4	2.2	-0.2	155145	2.4	690	-30
2003	316	13	-5.7	2.2	1.2	143818	2.2	678	-28
2003	316	14	-5.5	2	-0.1	147164	2.2	677	-26
2003	316	15	-6	0.8	-1.4	129455	2.4	666	-28
2003	316	16	-5.6	1.7	-1.9	145080	2.4	669	-36
2003	316	17	-4.5	2.4	-1.5	166959	2.5	681	-29
2003	316	18	-3.9	0.8	-3.9	179612	2.5	689	-33
2003	316	19	-4.5	0.8	-0.2	183083	2.5	681	-35
2003	316	20	-2.8	4.6	2.7	215109	2.6	693	-31
2003	316	21	-2.3	4.6	3.6	214388	2.4	690	-30
2003	316	22	-3.4	3.4	1	252872	2.7	685	-27
2003	316	23	-2.1	3.4	-1.6	240498	2.6	694	-27
2003	317	0	-4.2	1.7	-1.9	194516	2.8	673	-29
2003	317	1	-5	1.6	-0.6	173621	2.9	658	-29
2003	317	2	-3.8	0.6	-2.5	206239	2.7	675	-25
2003	317	3	-4.5	-0.2	-0.8	204642	2.8	672	-18
2003	317	4	-3.1	-0.5	-4.6	237072	2.8	688	-23
2003	317	5	-4	-3.2	-1.2	220104	2.6	673	-31
2003	317	6	-3.5	1.7	0.4	238320	2.6	675	-31
2003	317	7	-2.8	4.5	0.9	224120	2.6	675	-26
2003	317	8	-3.5	2.7	-2.5	203033	2.9	665	-33
2003	317	9	-3.4	-0.3	-1.5	249826	3.1	660	-36
2003	317	10	-2.9	-0.9	4.4	227343	2.9	666	-25
2003	317	11	-3.9	-1	-4	393674	4.5	702	-14
2003	317	12	-3.9	0.3	-2.1	452183	4.8	703	-18
2003	317	13	-5.4	-1.6	-3.5	399388	4.8	685	-31
2003	317	14	-6	-1.2	3.3	352300	4.4	673	-32
2003	317	15	-6.1	-1.1	3.7	288787	4.2	662	-36
2003	317	16	-6.5	0.5	0.8	245873	4.2	650	-44
2003	317	17	-5.7	1.5	-2.3	240519	4.2	649	-52
2003	317	18	-7	0.3	-1.2	251083	4.1	652	-46
2003	317	19	-7.6	-1.1	0.1	191153	3.8	638	-59
2003	317	20	-4.9	2.7	-3.5	216895	3.6	656	-59
2003	317	21	-3	4.9	0.8	235337	4	666	-55
2003	317	22	-5.5	5.4	-2.1	221666	4.3	641	-47
2003	317	23	-4.7	5.3	-1.6	216944	4.2	645	-55
2003	318	0	-5.8	3.9	-1.5	225302	4.9	635	-51
2003	318	1	-5.5	3.1	1.1	188365	4.9	635	-38
2003	318	2	-5.8	5.7	0.6	176556	4.8	626	-37
2003	318	3	-4.6	2.3	-4.4	205802	4.6	636	-35
2003	318	4	-3.1	6	1.3	244899	4.8	642	-44
2003	318	5	-3.1	6.4	-2.2	241079	5.1	636	-52
2003	318	6	-4.9	5	-1	212217	5	622	-55
2003	318	7	-5	-0.1	1.4	246743	4.8	629	-42
2003	318	8	-4.1	4.6	0.5	213658	4.7	633	-35
2003	318	9	-3	4.1	-1.2	205195	4.2	638	-39
